# 1   2    3     4      5      6      7          8        9       10       11           12    13  
# Mu, T, ln(Z), <H>, <H^2>_c, <N>, <N^2>_c,   <NH>_c, <M_z^2>_c, <d>, <n.n. Spins>,   Entropy, Cv
  -0.95333E+01   0.60000E+00   0.10022E-04  -0.31050E-04   0.93648E-04   0.10021E-04   0.10020E-04  -0.31047E-04   0.25053E-05  -0.10313E-14  -0.22334E-12   0.11750E-03  -0.70821E-05
  -0.95333E+01   0.67032E+00   0.30488E-04  -0.95126E-04   0.29666E-03   0.30485E-04   0.30479E-04  -0.95106E-04   0.76210E-05  -0.14247E-12  -0.43641E-11   0.32214E-03  -0.24132E-06
  -0.95333E+01   0.70000E+00   0.45649E-04  -0.14194E-03   0.44714E-03   0.45643E-04   0.45629E-04  -0.14189E-03   0.11410E-04   0.12412E-11  -0.13027E-10   0.46449E-03   0.12061E-04
  -0.95333E+01   0.80000E+00   0.14408E-03  -0.43595E-03   0.13995E-02   0.14402E-03   0.14391E-03  -0.43555E-03   0.36002E-04   0.31590E-11  -0.28268E-09   0.13154E-02   0.12689E-03
  -0.95333E+01   0.85214E+00   0.23727E-03  -0.70388E-03   0.22669E-02   0.23713E-03   0.23684E-03  -0.70289E-03   0.59273E-04   0.90397E-11  -0.10178E-08   0.20641E-02   0.24905E-03
  -0.95333E+01   0.90000E+00   0.35779E-03  -0.10404E-02   0.33525E-02   0.35748E-03   0.35687E-03  -0.10383E-02   0.89352E-04   0.21946E-10  -0.27961E-08   0.29884E-02   0.40934E-03
  -0.95333E+01   0.10000E+01   0.75096E-03  -0.20871E-02   0.67042E-02   0.74977E-03   0.74740E-03  -0.20792E-02   0.18738E-03   0.10662E-09  -0.15215E-07   0.58116E-02   0.92030E-03
  -0.95333E+01   0.10833E+01   0.12654E-02  -0.33798E-02   0.10805E-01   0.12623E-02   0.12562E-02  -0.33596E-02   0.31543E-03   0.31373E-09  -0.44964E-07   0.92544E-02   0.15515E-02
  -0.95333E+01   0.11735E+01   0.20635E-02  -0.52730E-02   0.16764E-01   0.20561E-02   0.20415E-02  -0.52252E-02   0.51368E-03   0.84151E-09  -0.11506E-06   0.14273E-01   0.24615E-02
  -0.95333E+01   0.12712E+01   0.32633E-02  -0.79430E-02   0.25111E-01   0.32466E-02   0.32135E-02  -0.78371E-02   0.81095E-03   0.20844E-08  -0.26206E-06   0.21362E-01   0.37111E-02
  -0.95333E+01   0.13771E+01   0.50145E-02  -0.11574E-01   0.36409E-01   0.49787E-02   0.49080E-02  -0.11353E-01   0.12433E-02   0.48184E-08  -0.54281E-06   0.31075E-01   0.53495E-02
  -0.95333E+01   0.14918E+01   0.74992E-02  -0.16340E-01   0.51211E-01   0.74265E-02   0.72836E-02  -0.15906E-01   0.18542E-02   0.10476E-07  -0.10384E-05   0.44004E-01   0.74026E-02
  -0.95333E+01   0.16161E+01   0.10931E-01  -0.22383E-01   0.70013E-01   0.10791E-01   0.10516E-01  -0.21573E-01   0.26936E-02   0.21546E-07  -0.18545E-05   0.60736E-01   0.98626E-02
  -0.95333E+01   0.17507E+01   0.15552E-01  -0.29784E-01   0.93207E-01   0.15292E-01   0.14787E-01  -0.28348E-01   0.38165E-02   0.42101E-07  -0.31171E-05   0.81812E-01   0.12680E-01
  -0.95333E+01   0.18965E+01   0.21622E-01  -0.38547E-01   0.12104E+00   0.21161E-01   0.20274E-01  -0.36120E-01   0.52803E-02   0.78436E-07  -0.49628E-05   0.10767E+00   0.15762E-01
  -0.95333E+01   0.20544E+01   0.29409E-01  -0.48572E-01   0.15359E+00   0.28624E-01   0.27129E-01  -0.44653E-01   0.71418E-02   0.13973E-06  -0.75253E-05   0.13859E+00   0.18976E-01
  -0.95333E+01   0.22255E+01   0.39176E-01  -0.59650E-01   0.19075E+00   0.37889E-01   0.35461E-01  -0.53590E-01   0.94525E-02   0.23866E-06  -0.10923E-04   0.17468E+00   0.22161E-01
  -0.95333E+01   0.24109E+01   0.51164E-01  -0.71466E-01   0.23227E+00   0.49124E-01   0.45321E-01  -0.62474E-01   0.12255E-01   0.39170E-06  -0.15247E-04   0.21577E+00   0.25145E-01
  -0.95333E+01   0.26117E+01   0.65573E-01  -0.83613E-01   0.27774E+00   0.62445E-01   0.56685E-01  -0.70781E-01   0.15577E-01   0.61911E-06  -0.20560E-04   0.26150E+00   0.27762E-01
  -0.95333E+01   0.28292E+01   0.82550E-01  -0.95627E-01   0.32664E+00   0.77897E-01   0.69444E-01  -0.77981E-01   0.19432E-01   0.94430E-06  -0.26892E-04   0.31123E+00   0.29867E-01
  -0.95333E+01   0.30649E+01   0.10218E+00  -0.10702E+00   0.37833E+00   0.95450E-01   0.83404E-01  -0.83595E-01   0.23812E-01   0.13926E-05  -0.34240E-04   0.36416E+00   0.31357E-01
  -0.95333E+01   0.33201E+01   0.12446E+00  -0.11733E+00   0.43211E+00   0.11499E+00   0.98294E-01  -0.87251E-01   0.28688E-01   0.19893E-05  -0.42568E-04   0.41930E+00   0.32175E-01
  -0.95333E+01   0.35966E+01   0.14931E+00  -0.12616E+00   0.48718E+00   0.13633E+00   0.11378E+00  -0.88731E-01   0.34012E-01   0.27577E-05  -0.51796E-04   0.47559E+00   0.32312E-01
  -0.95333E+01   0.38962E+01   0.17660E+00  -0.13321E+00   0.54264E+00   0.15920E+00   0.12949E+00  -0.87996E-01   0.39721E-01   0.37163E-05  -0.61788E-04   0.53195E+00   0.31807E-01
  -0.95333E+01   0.42207E+01   0.20608E+00  -0.13829E+00   0.59756E+00   0.18330E+00   0.14505E+00  -0.85161E-01   0.45735E-01   0.48770E-05  -0.72346E-04   0.58734E+00   0.30737E-01
  -0.95333E+01   0.45722E+01   0.23750E+00  -0.14133E+00   0.65097E+00   0.20827E+00   0.16009E+00  -0.80522E-01   0.51969E-01   0.62435E-05  -0.83211E-04   0.64085E+00   0.29202E-01
  -0.95333E+01   0.49530E+01   0.27051E+00  -0.14240E+00   0.70194E+00   0.23377E+00   0.17429E+00  -0.74449E-01   0.58332E-01   0.78105E-05  -0.94068E-04   0.69170E+00   0.27316E-01
  -0.95333E+01   0.53656E+01   0.30477E+00  -0.14165E+00   0.74963E+00   0.25943E+00   0.18739E+00  -0.67376E-01   0.64738E-01   0.95638E-05  -0.10457E-03   0.73931E+00   0.25197E-01
  -0.95333E+01   0.58124E+01   0.33991E+00  -0.13929E+00   0.79334E+00   0.28493E+00   0.19921E+00  -0.59738E-01   0.71103E-01   0.11482E-04  -0.11439E-03   0.78328E+00   0.22952E-01
  -0.95333E+01   0.62965E+01   0.37559E+00  -0.13558E+00   0.83256E+00   0.30997E+00   0.20963E+00  -0.51935E-01   0.77356E-01   0.13538E-04  -0.12319E-03   0.82337E+00   0.20675E-01
  -0.95333E+01   0.68210E+01   0.41145E+00  -0.13081E+00   0.86701E+00   0.33432E+00   0.21863E+00  -0.44299E-01   0.83435E-01   0.15700E-04  -0.13072E-03   0.85953E+00   0.18442E-01
  -0.95333E+01   0.73891E+01   0.44718E+00  -0.12524E+00   0.89663E+00   0.35776E+00   0.22621E+00  -0.37085E-01   0.89291E-01   0.17939E-04  -0.13680E-03   0.89182E+00   0.16311E-01
  -0.90667E+01   0.14661E+00   0.00000E+00   0.61022E-22  -0.74892E-22  -0.51387E-22  -0.51387E-22   0.61022E-22  -0.12847E-22   0.25225E-53  -0.23471E-50  -0.27617E-20  -0.11300E-21
  -0.90667E+01   0.15882E+00   0.12445E-12   0.41572E-20  -0.49039E-20  -0.36724E-20  -0.36724E-20   0.41572E-20  -0.91810E-21   0.44804E-49  -0.27671E-46   0.12445E-12  -0.78460E-20
  -0.90667E+01   0.17204E+00   0.14066E-13   0.21583E-18  -0.24344E-18  -0.20217E-18  -0.20217E-18   0.21583E-18  -0.50543E-19  -0.45056E-45  -0.27194E-42   0.14057E-13  -0.44029E-18
  -0.90667E+01   0.18637E+00  -0.51761E-13   0.87538E-17  -0.93669E-17  -0.88522E-17  -0.88522E-17   0.87538E-17  -0.22131E-17  -0.21181E-42   0.99434E-39  -0.52145E-13  -0.20455E-16
  -0.90667E+01   0.20000E+00   0.00000E+00   0.19079E-15  -0.19299E-15  -0.21175E-15  -0.21175E-15   0.19079E-15  -0.52938E-16  -0.69148E-40   0.15689E-36  -0.86455E-14  -0.52726E-15
  -0.90667E+01   0.21871E+00   0.26428E-13   0.76391E-14  -0.70488E-14  -0.10222E-13  -0.10222E-13   0.76391E-14  -0.25554E-14  -0.77164E-37   0.13635E-33  -0.36239E-12  -0.28008E-13
  -0.90667E+01   0.23693E+00  -0.50968E-13   0.17526E-12  -0.14409E-12  -0.32818E-12  -0.32818E-12   0.17526E-12  -0.82046E-13  -0.27830E-34   0.44234E-31  -0.11870E-10  -0.89942E-12
