# 1   2   3    4           5              6         7            8           9     
# Mu, T, <N>, <d>, <s_0s_r> at r=n.n., r=n.n.n, r=3rd n.n., r= 4th n.n., r=5th n.n.
  -0.10000E+02   0.14661E+00  -0.88316E-25   0.74507E-59  -0.69326E-56   0.21460E-53  -0.58350E-54  -0.51370E-54   0.27788E-51
  -0.10000E+02   0.15882E+00  -0.10297E-22   0.35223E-54  -0.21754E-51   0.79332E-50  -0.72136E-50  -0.62164E-50   0.19218E-47
  -0.10000E+02   0.17204E+00  -0.89063E-21  -0.87439E-50  -0.52775E-47  -0.32395E-46  -0.42756E-46  -0.36141E-46   0.66457E-44
  -0.10000E+02   0.18637E+00  -0.59179E-19  -0.94663E-47   0.44440E-43  -0.27250E-42  -0.12875E-42  -0.10706E-42   0.12119E-40
  -0.10000E+02   0.20000E+00  -0.19912E-17  -0.61145E-44   0.13873E-40  -0.27133E-39  -0.89630E-40  -0.73678E-40   0.55724E-38
  -0.10000E+02   0.21871E+00  -0.14329E-15  -0.15163E-40   0.26793E-37  -0.73917E-36  -0.18858E-36  -0.15349E-36   0.71598E-35
  -0.10000E+02   0.23693E+00  -0.63869E-14  -0.10540E-37   0.16754E-34  -0.45893E-33  -0.10073E-33  -0.81665E-34   0.25278E-32
  -0.10000E+02   0.25666E+00  -0.62232E-12  -0.47912E-35   0.71579E-32  -0.16827E-30  -0.32981E-31  -0.26768E-31   0.55938E-30
  -0.10000E+02   0.27804E+00   0.34513E-11  -0.14499E-32   0.20957E-29  -0.38503E-28  -0.68722E-29  -0.56129E-29   0.80319E-28
  -0.10000E+02   0.30000E+00   0.17624E-10  -0.23172E-30   0.33264E-27  -0.45245E-26  -0.74546E-27  -0.61562E-27   0.62131E-26
  -0.10000E+02   0.32628E+00   0.13249E-09  -0.43303E-28   0.63760E-25  -0.58075E-24  -0.87907E-25  -0.73927E-25   0.51238E-24
  -0.10000E+02   0.35345E+00   0.85130E-09  -0.45109E-26   0.71272E-23  -0.41054E-22  -0.57286E-23  -0.49308E-23   0.24078E-22
  -0.10000E+02   0.38289E+00   0.47679E-08  -0.34779E-24   0.63818E-21  -0.20886E-20  -0.26782E-21  -0.23734E-21   0.82167E-21
  -0.10000E+02   0.40000E+00   0.11401E-07  -0.33220E-23   0.70382E-20  -0.15697E-19  -0.19184E-20  -0.17318E-20   0.49797E-20
  -0.10000E+02   0.44933E+00   0.90664E-07  -0.93629E-21   0.67649E-17  -0.22178E-17  -0.23702E-18  -0.22667E-18   0.40071E-18
  -0.10000E+02   0.50000E+00   0.45925E-06  -0.11164E-18  -0.21949E-15  -0.12777E-15  -0.12014E-16  -0.12243E-16   0.13977E-16
  -0.10000E+02   0.52729E+00   0.94756E-06  -0.10719E-17  -0.99020E-15  -0.81284E-15  -0.71802E-16  -0.75766E-16   0.69880E-16
  -0.10000E+02   0.57121E+00   0.25909E-05  -0.29185E-16  -0.10948E-13  -0.10780E-13  -0.87311E-15  -0.97408E-15   0.65583E-15
  -0.10000E+02   0.60000E+00   0.46042E-05  -0.21769E-15  -0.47140E-13  -0.46951E-13  -0.36343E-14  -0.42011E-14   0.23419E-14
  -0.10000E+02   0.67032E+00   0.15198E-04  -0.35413E-13  -0.10844E-11  -0.93211E-12  -0.67929E-13  -0.85092E-13   0.31517E-13
  -0.10000E+02   0.70000E+00   0.23437E-04   0.32686E-12  -0.34339E-11  -0.26433E-11  -0.19274E-12  -0.24886E-12   0.79156E-13
  -0.10000E+02   0.80000E+00   0.80398E-04   0.98376E-12  -0.88031E-10  -0.39988E-10  -0.34447E-11  -0.48263E-11   0.99258E-12
  -0.10000E+02   0.85214E+00   0.13720E-03   0.30241E-11  -0.34046E-09  -0.10103E-09  -0.11457E-10  -0.16529E-10   0.28208E-11
  -0.10000E+02   0.90000E+00   0.21299E-03   0.77845E-11  -0.99160E-09  -0.13875E-09  -0.30011E-10  -0.44116E-10   0.64761E-11
  -0.10000E+02   0.10000E+01   0.47073E-03   0.41990E-10  -0.59908E-08   0.27840E-08  -0.15953E-09  -0.23834E-09   0.26923E-10
  -0.10000E+02   0.10833E+01   0.82190E-03   0.13289E-09  -0.19044E-07   0.10132E-06  -0.48861E-09  -0.72483E-09   0.68696E-10
  -0.10000E+02   0.11735E+01   0.13847E-02   0.38141E-09  -0.52154E-07  -0.12140E-06  -0.13338E-08  -0.19299E-08   0.15623E-09
  -0.10000E+02   0.12712E+01   0.22561E-02   0.10060E-08  -0.12654E-06  -0.17410E-06  -0.32837E-08  -0.45497E-08   0.31945E-09
  -0.10000E+02   0.13771E+01   0.35622E-02   0.24657E-08  -0.27804E-06  -0.30950E-06  -0.73742E-08  -0.95997E-08   0.59227E-09
  -0.10000E+02   0.14918E+01   0.54599E-02   0.56609E-08  -0.56201E-06  -0.55458E-06  -0.15267E-07  -0.18307E-07   0.10038E-08
  -0.10000E+02   0.16161E+01   0.81364E-02   0.12249E-07  -0.10569E-05  -0.95728E-06  -0.29419E-07  -0.31833E-07   0.15680E-08
  -0.10000E+02   0.17507E+01   0.11805E-01   0.25094E-07  -0.18643E-05  -0.15697E-05  -0.53216E-07  -0.50847E-07   0.22760E-08
  -0.10000E+02   0.18965E+01   0.16698E-01   0.48859E-07  -0.31052E-05  -0.24347E-05  -0.90998E-07  -0.75089E-07   0.30968E-08
  -0.10000E+02   0.20544E+01   0.23054E-01   0.90691E-07  -0.49114E-05  -0.35690E-05  -0.14789E-06  -0.10306E-06   0.39907E-08
  -0.10000E+02   0.22255E+01   0.31100E-01   0.16093E-06  -0.74140E-05  -0.49487E-05  -0.22920E-06  -0.13202E-06   0.49359E-08
  -0.10000E+02   0.24109E+01   0.41040E-01   0.27366E-06  -0.10733E-04  -0.64999E-05  -0.33917E-06  -0.15836E-06   0.59802E-08
  -0.10000E+02   0.26117E+01   0.53030E-01   0.44700E-06  -0.14966E-04  -0.81023E-05  -0.47850E-06  -0.17831E-06   0.73759E-08
  -0.10000E+02   0.28292E+01   0.67165E-01   0.70285E-06  -0.20186E-04  -0.96050E-05  -0.64087E-06  -0.18880E-06   0.10214E-07
  -0.10000E+02   0.30649E+01   0.83462E-01   0.10660E-05  -0.26432E-04  -0.10853E-04  -0.80995E-06  -0.18819E-06   0.25805E-07
  -0.10000E+02   0.33201E+01   0.10186E+00   0.15627E-05  -0.33707E-04  -0.11719E-04  -0.96143E-06  -0.17672E-06  -0.13875E-07
  -0.10000E+02   0.35966E+01   0.12221E+00   0.22184E-05  -0.41969E-04  -0.12121E-04  -0.10728E-05  -0.15645E-06  -0.33303E-08
  -0.10000E+02   0.38962E+01   0.14428E+00   0.30553E-05  -0.51119E-04  -0.12045E-04  -0.11340E-05  -0.13069E-06  -0.12513E-08
  -0.10000E+02   0.42207E+01   0.16779E+00   0.40901E-05  -0.60995E-04  -0.11531E-04  -0.11484E-05  -0.10316E-06  -0.51249E-09
  -0.10000E+02   0.45722E+01   0.19239E+00   0.53317E-05  -0.71366E-04  -0.10667E-04  -0.11252E-05  -0.77095E-07  -0.20907E-09
  -0.10000E+02   0.49530E+01   0.21774E+00   0.67804E-05  -0.81940E-04  -0.95650E-05  -0.10734E-05  -0.54699E-07  -0.81453E-10
  -0.10000E+02   0.53656E+01   0.24346E+00   0.84269E-05  -0.92383E-04  -0.83373E-05  -0.10002E-05  -0.36958E-07  -0.29922E-10
  -0.10000E+02   0.58124E+01   0.26920E+00   0.10254E-04  -0.10235E-03  -0.70877E-05  -0.91189E-06  -0.23852E-07  -0.11325E-10
  -0.10000E+02   0.62965E+01   0.29465E+00   0.12236E-04  -0.11150E-03  -0.58927E-05  -0.81476E-06  -0.14739E-07  -0.65081E-11
  -0.10000E+02   0.68210E+01   0.31953E+00   0.14345E-04  -0.11956E-03  -0.48044E-05  -0.71570E-06  -0.87278E-08  -0.76017E-11
  -0.10000E+02   0.73891E+01   0.34361E+00   0.16550E-04  -0.12630E-03  -0.38511E-05  -0.54232E-06  -0.49462E-08  -0.14322E-10
  -0.95333E+01   0.14661E+00  -0.21303E-23   0.43353E-56  -0.40338E-53   0.12487E-50  -0.33952E-51  -0.29890E-51   0.16169E-48
  -0.95333E+01   0.15882E+00  -0.19446E-21   0.12562E-51  -0.77586E-49   0.28294E-47  -0.25728E-47  -0.22171E-47   0.68543E-45
  -0.95333E+01   0.17204E+00  -0.13419E-19  -0.19849E-47  -0.11980E-44  -0.73536E-44  -0.97055E-44  -0.82038E-44   0.15086E-41
  -0.95333E+01   0.18637E+00  -0.72379E-18  -0.14160E-44   0.66474E-41  -0.40761E-40  -0.19258E-40  -0.16014E-40   0.18128E-38
  -0.95333E+01   0.20000E+00  -0.20534E-16  -0.65024E-42   0.14753E-38  -0.28854E-37  -0.95315E-38  -0.78351E-38   0.59258E-36
  -0.95333E+01   0.21871E+00  -0.12102E-14  -0.10817E-38   0.19113E-35  -0.52730E-34  -0.13452E-34  -0.10949E-34   0.51075E-33
  -0.95333E+01   0.23693E+00  -0.45783E-13  -0.54161E-36   0.86086E-33  -0.23581E-31  -0.51758E-32  -0.41962E-32   0.12989E-30
  -0.95333E+01   0.25666E+00  -0.38341E-11  -0.18186E-33   0.27169E-30  -0.63871E-29  -0.12519E-29  -0.10160E-29   0.21232E-28
  -0.95333E+01   0.27804E+00   0.18489E-10  -0.41611E-31   0.60144E-28  -0.11050E-26  -0.19723E-27  -0.16108E-27   0.23051E-26
  -0.95333E+01   0.30000E+00   0.83499E-10  -0.52011E-29   0.74664E-26  -0.10156E-24  -0.16732E-25  -0.13818E-25   0.13946E-24
  -0.95333E+01   0.32628E+00   0.55377E-09  -0.75653E-27   0.11139E-23  -0.10146E-22  -0.15358E-23  -0.12916E-23   0.89518E-23
  -0.95333E+01   0.35345E+00   0.31877E-08  -0.63250E-25   0.99935E-22  -0.57565E-21  -0.80324E-22  -0.69138E-22   0.33761E-21
  -0.95333E+01   0.38289E+00   0.16130E-07  -0.39805E-23   0.73041E-20  -0.23905E-19  -0.30653E-20  -0.27164E-20   0.94043E-20
  -0.95333E+01   0.40000E+00   0.36611E-07  -0.34258E-22   0.72579E-19  -0.16187E-18  -0.19783E-19  -0.17858E-19   0.51352E-19
  -0.95333E+01   0.44933E+00   0.25615E-06  -0.74734E-20   0.53996E-16  -0.17702E-16  -0.18919E-17  -0.18093E-17   0.31984E-17
  -0.95333E+01   0.50000E+00   0.11678E-05  -0.72194E-18  -0.14194E-14  -0.82625E-15  -0.77691E-16  -0.79171E-16   0.90387E-16
  -0.95333E+01   0.52729E+00   0.22960E-05  -0.62933E-17  -0.58137E-14  -0.47723E-14  -0.42156E-15  -0.44483E-15   0.41028E-15
  -0.95333E+01   0.57121E+00   0.58648E-05  -0.14954E-15  -0.56101E-13  -0.55240E-13  -0.44740E-14  -0.49913E-14   0.33606E-14
  -0.95333E+01   0.60000E+00   0.10021E-04  -0.10313E-14  -0.22334E-12  -0.22244E-12  -0.17218E-13  -0.19904E-13   0.11095E-13
  -0.95333E+01   0.67032E+00   0.30485E-04  -0.14247E-12  -0.43641E-11  -0.37513E-11  -0.27338E-12  -0.34245E-12   0.12684E-12
  -0.95333E+01   0.70000E+00   0.45643E-04   0.12412E-11  -0.13027E-10  -0.10029E-10  -0.73121E-12  -0.94409E-12   0.30030E-12
  -0.95333E+01   0.80000E+00   0.14402E-03   0.31590E-11  -0.28268E-09  -0.12847E-09  -0.11063E-10  -0.15499E-10   0.31876E-11
  -0.95333E+01   0.85214E+00   0.23713E-03   0.90397E-11  -0.10178E-08  -0.30240E-09  -0.34263E-10  -0.49424E-10   0.84351E-11
  -0.95333E+01   0.90000E+00   0.35748E-03   0.21946E-10  -0.27961E-08  -0.39287E-09  -0.84676E-10  -0.12445E-09   0.18272E-10
  -0.95333E+01   0.10000E+01   0.74977E-03   0.10662E-09  -0.15215E-07   0.70592E-08  -0.40587E-09  -0.60610E-09   0.68494E-10
  -0.95333E+01   0.10833E+01   0.12623E-02   0.31373E-09  -0.44964E-07   0.24232E-06  -0.11574E-08  -0.17155E-08   0.16273E-09
  -0.95333E+01   0.11735E+01   0.20561E-02   0.84151E-09  -0.11506E-06  -0.26599E-06  -0.29586E-08  -0.42737E-08   0.34656E-09
  -0.95333E+01   0.12712E+01   0.32466E-02   0.20844E-08  -0.26206E-06  -0.35913E-06  -0.68576E-08  -0.94737E-08   0.66721E-09
  -0.95333E+01   0.13771E+01   0.49787E-02   0.48184E-08  -0.54281E-06  -0.60244E-06  -0.14572E-07  -0.18879E-07   0.11708E-08
  -0.95333E+01   0.14918E+01   0.74265E-02   0.10476E-07  -0.10384E-05  -0.10221E-05  -0.28683E-07  -0.34136E-07   0.18875E-08
  -0.95333E+01   0.16161E+01   0.10791E-01   0.21546E-07  -0.18545E-05  -0.16758E-05  -0.52784E-07  -0.56473E-07   0.28187E-08
  -0.95333E+01   0.17507E+01   0.15292E-01   0.42101E-07  -0.31171E-05  -0.26180E-05  -0.91552E-07  -0.86082E-07   0.39320E-08
  -0.95333E+01   0.18965E+01   0.21161E-01   0.78436E-07  -0.49628E-05  -0.38793E-05  -0.15064E-06  -0.12162E-06   0.51728E-08
  -0.95333E+01   0.20544E+01   0.28624E-01   0.13973E-06  -0.75253E-05  -0.54470E-05  -0.23621E-06  -0.16003E-06   0.64939E-08
  -0.95333E+01   0.22255E+01   0.37889E-01   0.23866E-06  -0.10923E-04  -0.72519E-05  -0.35384E-06  -0.19686E-06   0.79120E-08
  -0.95333E+01   0.24109E+01   0.49124E-01   0.39170E-06  -0.15247E-04  -0.91671E-05  -0.50626E-06  -0.22706E-06   0.96319E-08
  -0.95333E+01   0.26117E+01   0.62445E-01   0.61911E-06  -0.20560E-04  -0.11023E-04  -0.68960E-06  -0.24606E-06   0.12495E-07
  -0.95333E+01   0.28292E+01   0.77897E-01   0.94430E-06  -0.26892E-04  -0.12633E-04  -0.88916E-06  -0.25090E-06   0.21567E-07
  -0.95333E+01   0.30649E+01   0.95450E-01   0.13926E-05  -0.34240E-04  -0.13831E-04  -0.10787E-05  -0.24095E-06  -0.77627E-07
  -0.95333E+01   0.33201E+01   0.11499E+00   0.19893E-05  -0.42568E-04  -0.14501E-04  -0.12283E-05  -0.21812E-06  -0.76639E-08
  -0.95333E+01   0.35966E+01   0.13633E+00   0.27577E-05  -0.51796E-04  -0.14598E-04  -0.13195E-05  -0.18626E-06  -0.26298E-08
  -0.95333E+01   0.38962E+01   0.15920E+00   0.37163E-05  -0.61788E-04  -0.14149E-04  -0.13515E-05  -0.15024E-06  -0.10646E-08
  -0.95333E+01   0.42207E+01   0.18330E+00   0.48770E-05  -0.72346E-04  -0.13241E-04  -0.13350E-05  -0.11467E-06  -0.44211E-09
  -0.95333E+01   0.45722E+01   0.20827E+00   0.62435E-05  -0.83211E-04  -0.12001E-04  -0.12824E-05  -0.83036E-07  -0.17852E-09
  -0.95333E+01   0.49530E+01   0.23377E+00   0.78105E-05  -0.94068E-04  -0.10563E-04  -0.12033E-05  -0.57219E-07  -0.68252E-10
  -0.95333E+01   0.53656E+01   0.25943E+00   0.95638E-05  -0.10457E-03  -0.90597E-05  -0.11052E-05  -0.37644E-07  -0.25163E-10
  -0.95333E+01   0.58124E+01   0.28493E+00   0.11482E-04  -0.11439E-03  -0.75917E-05  -0.99493E-06  -0.23713E-07  -0.10867E-10
  -0.95333E+01   0.62965E+01   0.30997E+00   0.13538E-04  -0.12319E-03  -0.62328E-05  -0.87943E-06  -0.14330E-07  -0.85095E-11
  -0.95333E+01   0.68210E+01   0.33432E+00   0.15700E-04  -0.13072E-03  -0.50266E-05  -0.77030E-06  -0.83091E-08  -0.12113E-10
  -0.95333E+01   0.73891E+01   0.35776E+00   0.17939E-04  -0.13680E-03  -0.39915E-05  -0.63144E-06  -0.46109E-08  -0.30299E-10
  -0.90667E+01   0.14661E+00  -0.51387E-22   0.25225E-53  -0.23471E-50   0.72656E-48  -0.19755E-48  -0.17392E-48   0.94080E-46
  -0.90667E+01   0.15882E+00  -0.36724E-20   0.44804E-49  -0.27671E-46   0.10091E-44  -0.91759E-45  -0.79074E-45   0.24446E-42
  -0.90667E+01   0.17204E+00  -0.20217E-18  -0.45056E-45  -0.27194E-42  -0.16693E-41  -0.22031E-41  -0.18623E-41   0.34244E-39
  -0.90667E+01   0.18637E+00  -0.88522E-17  -0.21181E-42   0.99434E-39  -0.60972E-38  -0.28807E-38  -0.23954E-38   0.27117E-36
  -0.90667E+01   0.20000E+00  -0.21175E-15  -0.69148E-40   0.15689E-36  -0.30684E-35  -0.10136E-35  -0.83321E-36   0.63016E-34
  -0.90667E+01   0.21871E+00  -0.10222E-13  -0.77164E-37   0.13635E-33  -0.37616E-32  -0.95965E-33  -0.78110E-33   0.36435E-31
  -0.90667E+01   0.23693E+00  -0.32818E-12  -0.27830E-34   0.44234E-31  -0.12117E-29  -0.26595E-30  -0.21562E-30   0.66741E-29
  -0.90667E+01   0.25666E+00  -0.23621E-10  -0.69027E-32   0.10313E-28  -0.24243E-27  -0.47517E-28  -0.38565E-28   0.80591E-27
  -0.90667E+01   0.27804E+00   0.99048E-10  -0.11942E-29   0.17261E-26  -0.31713E-25  -0.56602E-26  -0.46229E-26   0.66153E-25
  -0.90667E+01   0.30000E+00   0.39559E-09  -0.11674E-27   0.16759E-24  -0.22795E-23  -0.37558E-24  -0.31016E-24   0.31303E-23
