# 1   2    3     4      5      6      7          8        9       10       11           12    13  
# Mu, T, ln(Z), <H>, <H^2>_c, <N>, <N^2>_c,   <NH>_c, <M_z^2>_c, <d>, <n.n. Spins>,   Entropy, Cv
  -0.95333E+01   0.14661E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.11492E-27   0.11492E-27   0.00000E+00   0.28730E-28   0.00000E+00   0.00000E+00   0.74728E-26   0.00000E+00
  -0.95333E+01   0.15882E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.17047E-25   0.17047E-25   0.00000E+00   0.42616E-26   0.00000E+00   0.00000E+00   0.10233E-23   0.00000E+00
  -0.95333E+01   0.17204E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.17217E-23   0.17217E-23   0.00000E+00   0.43041E-24   0.00000E+00   0.00000E+00   0.95400E-22   0.00000E+00
  -0.95333E+01   0.18637E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.12194E-21   0.12194E-21   0.00000E+00   0.30486E-22   0.00000E+00   0.00000E+00   0.62376E-20   0.00000E+00
  -0.95333E+01   0.20000E+00   0.00000E+00   0.12582-299   0.15098-297   0.39780E-20   0.39780E-20   0.25164-299   0.99449E-21   0.10485-301   0.00000E+00   0.18962E-18   0.37746-296
  -0.95333E+01   0.21871E+00   0.00000E+00   0.86216-274   0.10346-271   0.23484E-18   0.23484E-18   0.17243-273   0.58709E-19   0.71847-276   0.00000E+00   0.10236E-16   0.21628-270
  -0.95333E+01   0.23693E+00   0.00000E+00   0.14673-252   0.17608-250   0.67018E-17   0.67018E-17   0.29346-252   0.16755E-17   0.12227-254   0.00000E+00   0.26966E-15   0.31367-249
  -0.95333E+01   0.25666E+00   0.22204E-15   0.58228-233   0.69874-231   0.14782E-15   0.14782E-15   0.11646-232   0.36954E-16   0.48524-235   0.00000E+00   0.57125E-14   0.10607-229
  -0.95333E+01   0.27804E+00   0.26645E-14   0.71935-215   0.86322-213   0.25701E-14   0.25701E-14   0.14387-214   0.64253E-15   0.59946-217   0.00000E+00   0.90789E-13   0.11166-211
  -0.95333E+01   0.30000E+00   0.31530E-13   0.57486-199   0.68983-197   0.31631E-13   0.31631E-13   0.11497-198   0.79078E-14   0.47905-201   0.00000E+00   0.10367E-11   0.76648-196
  -0.95333E+01   0.32628E+00   0.40901E-12   0.94318-183   0.11318-180   0.40897E-12   0.40897E-12   0.18864-182   0.10224E-12   0.78599-185   0.00000E+00   0.12358E-10   0.10632-179
  -0.95333E+01   0.35345E+00   0.38662E-11   0.16074-168   0.19288-166   0.38663E-11   0.38663E-11   0.32147-168   0.96658E-12   0.13395-170   0.00000E+00   0.10815E-09   0.15439-165
  -0.95333E+01   0.38289E+00   0.30753E-10   0.22053-155   0.26463-153   0.30753E-10   0.30753E-10   0.44105-155   0.76883E-11   0.18377-157   0.00000E+00   0.79645E-09   0.18050-152
  -0.95333E+01   0.40000E+00   0.89196E-10   0.12288-148   0.14745-146   0.89196E-10   0.89196E-10   0.24575-148   0.22299E-10   0.10240-150   0.00000E+00   0.22150E-08   0.92157-146
  -0.95333E+01   0.44933E+00   0.12209E-08   0.46309-132   0.55571-130   0.12209E-08   0.12209E-08   0.92618-132   0.30523E-09   0.38591-134   0.00000E+00   0.27125E-07   0.27524-129
  -0.95333E+01   0.50000E+00   0.10483E-07   0.19382-118   0.23259-116   0.10483E-07   0.10483E-07   0.38765-118   0.26207E-08   0.16152-120   0.00000E+00   0.21036E-06   0.93036-116
  -0.95333E+01   0.52729E+00   0.28124E-07   0.34637-112   0.41564-110   0.28124E-07   0.28124E-07   0.69274-112   0.70310E-08   0.28864-114   0.00000E+00   0.53660E-06   0.14949-109
  -0.95333E+01   0.57121E+00   0.11292E-06   0.22170-103   0.26604-101   0.11292E-06   0.11292E-06   0.44340-103   0.28230E-07   0.18475-105   0.00000E+00   0.19975E-05   0.81537-101
  -0.95333E+01   0.60000E+00   0.25152E-06   0.26265E-98   0.31518E-96   0.25152E-06   0.25152E-06   0.52529E-98   0.62880E-07   0.21887-100   0.00000E+00   0.42479E-05   0.87549E-96
  -0.95333E+01   0.67032E+00   0.13319E-05   0.95303E-88   0.11436E-85   0.13319E-05   0.13319E-05   0.19061E-87   0.33297E-06   0.79419E-90   0.00000E+00   0.20274E-04   0.25452E-85
  -0.95333E+01   0.70000E+00   0.24342E-05   0.63000E-84   0.75600E-82   0.24342E-05   0.24342E-05   0.12600E-83   0.60854E-06   0.52500E-86   0.00000E+00   0.35585E-04   0.15429E-81
  -0.95333E+01   0.80000E+00   0.13356E-04   0.38399E-73   0.46079E-71   0.13356E-04   0.13356E-04   0.76797E-73   0.33390E-05   0.31999E-75   0.00000E+00   0.17252E-03   0.71998E-71
  -0.95333E+01   0.85214E+00   0.27693E-04   0.15993E-68   0.19192E-66   0.27692E-04   0.27692E-04   0.31986E-68   0.69231E-05   0.13328E-70   0.00000E+00   0.33750E-03   0.26430E-66
  -0.95333E+01   0.90000E+00   0.50201E-04   0.93890E-65   0.11267E-62   0.50200E-04   0.50197E-04   0.18778E-64   0.12550E-04   0.78242E-67   0.00000E+00   0.58195E-03   0.13910E-62
  -0.95333E+01   0.10000E+01   0.14479E-03   0.48221E-58   0.57865E-56   0.14477E-03   0.14475E-03   0.96434E-58   0.36194E-04   0.40184E-60   0.00000E+00   0.15250E-02   0.57865E-56
  -0.95333E+01   0.10833E+01   0.30131E-03   0.21214E-53   0.25457E-51   0.30126E-03   0.30117E-03   0.42421E-53   0.75316E-04   0.17678E-55   0.00000E+00   0.29525E-02   0.21693E-51
  -0.95333E+01   0.11735E+01   0.59264E-03   0.41015E-49   0.49218E-47   0.59247E-03   0.59212E-03   0.82006E-49   0.14812E-03   0.34179E-51   0.00000E+00   0.54057E-02   0.35740E-47
  -0.95333E+01   0.12712E+01   0.11065E-02   0.37121E-45   0.44545E-43   0.11058E-02   0.11046E-02   0.74200E-45   0.27646E-03   0.30934E-47   0.00000E+00   0.93994E-02   0.27563E-43
  -0.95333E+01   0.13771E+01   0.19685E-02   0.16669E-41   0.20003E-39   0.19666E-02   0.19627E-02   0.33305E-41   0.49165E-03   0.13891E-43   0.00000E+00   0.15583E-01   0.10547E-39
  -0.95333E+01   0.14918E+01   0.33496E-02   0.39188E-38   0.47026E-36   0.33440E-02   0.33328E-02   0.78245E-38   0.83600E-03   0.32657E-40   0.00000E+00   0.24719E-01   0.21130E-36
  -0.95333E+01   0.16161E+01   0.54690E-02   0.50680E-35   0.60816E-33   0.54541E-02   0.54243E-02   0.10108E-34   0.13635E-02   0.42233E-37   0.00000E+00   0.37643E-01   0.23286E-33
  -0.95333E+01   0.17507E+01   0.85941E-02   0.37737E-32   0.45285E-30   0.85573E-02   0.84840E-02   0.75152E-32   0.21393E-02   0.31448E-34   0.00000E+00   0.55193E-01   0.14776E-30
  -0.95333E+01   0.18965E+01   0.13034E-01   0.16874E-29   0.20249E-27   0.12949E-01   0.12781E-01   0.33530E-29   0.32372E-02   0.14062E-31   0.00000E+00   0.78126E-01   0.56300E-28
  -0.95333E+01   0.20544E+01   0.19124E-01   0.47102E-27   0.56523E-25   0.18942E-01   0.18584E-01   0.93312E-27   0.47356E-02   0.39252E-29   0.00000E+00   0.10702E+00   0.13392E-25
  -0.95333E+01   0.22255E+01   0.27212E-01   0.85063E-25   0.10208E-22   0.26845E-01   0.26125E-01   0.16784E-24   0.67113E-02   0.70886E-27   0.00000E+00   0.14221E+00   0.20609E-23
  -0.95333E+01   0.24109E+01   0.37629E-01   0.10272E-22   0.12326E-20   0.36929E-01   0.35566E-01   0.20165E-22   0.92324E-02   0.85601E-25   0.00000E+00   0.18366E+00   0.21207E-21
  -0.95333E+01   0.26117E+01   0.50664E-01   0.85511E-21   0.10261E-18   0.49402E-01   0.46962E-01   0.16680E-20   0.12351E-01   0.71259E-23   0.00000E+00   0.23099E+00   0.15044E-19
  -0.95333E+01   0.28292E+01   0.66543E-01   0.50475E-19   0.60570E-17   0.64377E-01   0.60233E-01   0.97700E-19   0.16094E-01   0.42062E-21   0.00000E+00   0.28347E+00   0.75670E-18
  -0.95333E+01   0.30649E+01   0.85402E-01   0.21684E-17   0.26021E-15   0.81856E-01   0.75156E-01   0.41593E-17   0.20464E-01   0.18070E-19   0.00000E+00   0.34002E+00   0.27701E-16
  -0.95333E+01   0.33201E+01   0.10728E+00   0.69455E-16   0.83345E-14   0.10172E+00   0.91375E-01   0.13184E-15   0.25430E-01   0.57879E-18   0.00000E+00   0.39936E+00   0.75609E-15
  -0.95333E+01   0.35966E+01   0.13209E+00   0.16963E-14   0.20356E-12   0.12374E+00   0.10843E+00   0.31827E-14   0.30935E-01   0.14136E-16   0.00000E+00   0.46008E+00   0.15736E-13
  -0.95333E+01   0.38962E+01   0.15968E+00   0.32254E-13   0.38704E-11   0.14758E+00   0.12580E+00   0.59747E-13   0.36896E-01   0.26878E-15   0.00000E+00   0.52079E+00   0.25496E-12
  -0.95333E+01   0.42207E+01   0.18977E+00   0.48675E-12   0.58410E-10   0.17285E+00   0.14297E+00   0.88936E-12   0.43212E-01   0.40562E-14   0.00000E+00   0.58019E+00   0.32788E-11
  -0.95333E+01   0.45722E+01   0.22202E+00   0.59355E-11   0.71226E-09   0.19910E+00   0.15946E+00   0.10689E-10   0.49776E-01   0.49463E-13   0.00000E+00   0.63717E+00   0.34071E-10
  -0.95333E+01   0.49530E+01   0.25606E+00   0.59465E-10   0.71357E-08   0.22590E+00   0.17487E+00   0.10550E-09   0.56475E-01   0.49554E-12   0.00000E+00   0.69086E+00   0.29087E-09
  -0.95333E+01   0.53656E+01   0.29145E+00   0.49703E-09   0.59644E-07   0.25282E+00   0.18890E+00   0.86840E-09   0.63205E-01   0.41419E-11   0.00000E+00   0.74066E+00   0.20717E-08
  -0.95333E+01   0.58124E+01   0.32779E+00   0.35158E-08   0.42189E-06   0.27949E+00   0.20137E+00   0.60490E-08   0.69871E-01   0.29298E-10   0.00000E+00   0.78619E+00   0.12488E-07
  -0.95333E+01   0.62965E+01   0.36466E+00   0.21325E-07   0.25590E-05   0.30557E+00   0.21220E+00   0.36134E-07   0.76393E-01   0.17771E-09   0.00000E+00   0.82732E+00   0.64546E-07
  -0.95333E+01   0.68210E+01   0.40169E+00   0.11227E-06   0.13473E-04   0.33081E+00   0.22138E+00   0.18740E-06   0.82703E-01   0.93560E-09   0.00000E+00   0.86406E+00   0.28958E-06
  -0.95333E+01   0.73891E+01   0.43853E+00   0.51884E-06   0.62261E-04   0.35502E+00   0.22898E+00   0.85348E-06   0.88755E-01   0.43237E-08   0.00000E+00   0.89658E+00   0.11403E-05
  -0.90667E+01   0.14661E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.27721E-26   0.27721E-26   0.00000E+00   0.69301E-27   0.00000E+00   0.00000E+00   0.17143E-24   0.00000E+00
  -0.90667E+01   0.15882E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.32193E-24   0.32193E-24   0.00000E+00   0.80482E-25   0.00000E+00   0.00000E+00   0.18378E-22   0.00000E+00
  -0.90667E+01   0.17204E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25939E-22   0.25939E-22   0.00000E+00   0.64848E-23   0.00000E+00   0.00000E+00   0.13670E-20   0.00000E+00
  -0.90667E+01   0.18637E+00   0.00000E+00   0.16008-319   0.19209-317   0.14914E-20   0.14914E-20   0.32015-319   0.37285E-21   0.13340-321   0.00000E+00   0.72554E-19   0.55302-316
  -0.90667E+01   0.20000E+00   0.00000E+00   0.13380-297   0.16056-295   0.41022E-19   0.41022E-19   0.26760-297   0.10255E-19   0.11150-299   0.00000E+00   0.18596E-17   0.40140-294
  -0.90667E+01   0.21871E+00   0.00000E+00   0.61504-272   0.73805-270   0.19834E-17   0.19834E-17   0.12301-271   0.49586E-18   0.51253-274   0.00000E+00   0.82224E-16   0.15429-268
  -0.90667E+01   0.23693E+00   0.00000E+00   0.75395-251   0.90474-249   0.48040E-16   0.48040E-16   0.15079-250   0.12010E-16   0.62829-253   0.00000E+00   0.18384E-14   0.16117-247
  -0.90667E+01   0.25666E+00   0.88818E-15   0.22102-231   0.26522-229   0.91068E-15   0.91068E-15   0.44203-231   0.22767E-15   0.18418-233   0.00000E+00   0.33058E-13   0.40261-228
  -0.90667E+01   0.27804E+00   0.13767E-13   0.20645-213   0.24773-211   0.13769E-13   0.13769E-13   0.41289-213   0.34421E-14   0.17204-215   0.00000E+00   0.46275E-12   0.32047-210
  -0.90667E+01   0.30000E+00   0.14988E-12   0.12903-197   0.15484-195   0.14986E-12   0.14986E-12   0.25807-197   0.37465E-13   0.10753-199   0.00000E+00   0.46790E-11   0.17204-194
  -0.90667E+01   0.32628E+00   0.17095E-11   0.16478-181   0.19774-179   0.17094E-11   0.17094E-11   0.32956-181   0.42736E-12   0.13732-183   0.00000E+00   0.49211E-10   0.18574-178
  -0.90667E+01   0.35345E+00   0.14478E-10   0.22538-167   0.27045-165   0.14478E-10   0.14478E-10   0.45076-167   0.36194E-11   0.18782-169   0.00000E+00   0.38585E-09   0.21648-164
  -0.90667E+01   0.38289E+00   0.10404E-09   0.25240-154   0.30288-152   0.10404E-09   0.10404E-09   0.50480-154   0.26010E-10   0.21033-156   0.00000E+00   0.25677E-08   0.20659-151
  -0.90667E+01   0.40000E+00   0.28643E-09   0.12671-147   0.15206-145   0.28643E-09   0.28643E-09   0.25343-147   0.71608E-10   0.10559-149   0.00000E+00   0.67789E-08   0.95035-145
  -0.90667E+01   0.44933E+00   0.34493E-08   0.36963-131   0.44356-129   0.34493E-08   0.34493E-08   0.73926-131   0.86233E-09   0.30803-133   0.00000E+00   0.73050E-07   0.21970-128
  -0.90667E+01   0.50000E+00   0.26658E-07   0.12534-117   0.15041-115   0.26658E-07   0.26658E-07   0.25068-117   0.66644E-08   0.10445-119   0.00000E+00   0.51005E-06   0.60164-115
  -0.90667E+01   0.52729E+00   0.68146E-07   0.20336-111   0.24403-109   0.68146E-07   0.68146E-07   0.40672-111   0.17037E-07   0.16946-113   0.00000E+00   0.12399E-05   0.87769-109
  -0.90667E+01   0.57121E+00   0.25561E-06   0.11360-102   0.13632-100   0.25561E-06   0.25561E-06   0.22720-102   0.63902E-07   0.94668-105   0.00000E+00   0.43128E-05   0.41781-100
  -0.90667E+01   0.60000E+00   0.54747E-06   0.12443E-97   0.14932E-95   0.54747E-06   0.54747E-06   0.24887E-97   0.13687E-06   0.10370E-99   0.00000E+00   0.88203E-05   0.41478E-95
  -0.90667E+01   0.67032E+00   0.26719E-05   0.38353E-87   0.46024E-85   0.26719E-05   0.26719E-05   0.76707E-87   0.66797E-06   0.31961E-89   0.00000E+00   0.38811E-04   0.10243E-84
  -0.90667E+01   0.70000E+00   0.47411E-05   0.23900E-83   0.28680E-81   0.47411E-05   0.47411E-05   0.47800E-83   0.11853E-05   0.19917E-85   0.00000E+00   0.66150E-04   0.58531E-81
  -0.90667E+01   0.80000E+00   0.23934E-04   0.12331E-72   0.14797E-70   0.23934E-04   0.23933E-04   0.24661E-72   0.59835E-05   0.10276E-74   0.00000E+00   0.29519E-03   0.23120E-70
  -0.90667E+01   0.85214E+00   0.47885E-04   0.47819E-68   0.57383E-66   0.47884E-04   0.47882E-04   0.95637E-68   0.11971E-04   0.39850E-70   0.00000E+00   0.55736E-03   0.79024E-66
  -0.90667E+01   0.90000E+00   0.84313E-04   0.26484E-64   0.31781E-62   0.84310E-04   0.84303E-04   0.52966E-64   0.21077E-04   0.22070E-66   0.00000E+00   0.93366E-03   0.39236E-62
  -0.90667E+01   0.10000E+01   0.23087E-03   0.12261E-57   0.14714E-55   0.23085E-03   0.23079E-03   0.24520E-57   0.57712E-04   0.10218E-59   0.00000E+00   0.23239E-02   0.14714E-55
  -0.90667E+01   0.10833E+01   0.46351E-03   0.50203E-53   0.60243E-51   0.46341E-03   0.46319E-03   0.10038E-52   0.11585E-03   0.41836E-55   0.00000E+00   0.43420E-02   0.51336E-51
  -0.90667E+01   0.11735E+01   0.88193E-03   0.90830E-49   0.10900E-46   0.88154E-03   0.88076E-03   0.18158E-48   0.22039E-03   0.75692E-51   0.00000E+00   0.76928E-02   0.79147E-47
  -0.90667E+01   0.12712E+01   0.15968E-02   0.77313E-45   0.92776E-43   0.15955E-02   0.15930E-02   0.15450E-44   0.39889E-03   0.64428E-47   0.00000E+00   0.12976E-01   0.57408E-43
  -0.90667E+01   0.13771E+01   0.27615E-02   0.32802E-41   0.39363E-39   0.27577E-02   0.27501E-02   0.65514E-41   0.68942E-03   0.27335E-43   0.00000E+00   0.20917E-01   0.20756E-39
  -0.90667E+01   0.14918E+01   0.45770E-02   0.73169E-38   0.87803E-36   0.45665E-02   0.45457E-02   0.14600E-37   0.11416E-02   0.60974E-40   0.00000E+00   0.32330E-01   0.39453E-36
  -0.90667E+01   0.16161E+01   0.72933E-02   0.90128E-35   0.10815E-32   0.72667E-02   0.72139E-02   0.17960E-34   0.18167E-02   0.75107E-37   0.00000E+00   0.48062E-01   0.41411E-33
  -0.90667E+01   0.17507E+01   0.11205E-01   0.64146E-32   0.76976E-30   0.11142E-01   0.11018E-01   0.12758E-31   0.27855E-02   0.53455E-34   0.00000E+00   0.68909E-01   0.25116E-30
